frame.number	eth.dst	eth.src	eth.type	ip.version	ip.hdr_len	ip.dsfield.dscp	ip.dsfield.ecn	ip.len	ip.id	ip.flags.rb	ip.flags.df	ip.flags.mf	ip.frag_offset	ip.ttl	ip.proto	ip.checksum	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.hdr_len	tcp.flags.res	tcp.flags.ns	tcp.flags.cwr	tcp.flags.ecn	tcp.flags.urg	tcp.flags.ack	tcp.flags.push	tcp.flags.reset	tcp.flags.syn	tcp.flags.fin	tcp.window_size_value	tcp.checksum	tcp.urgent_pointer	tcp.options	tcp.payload	udp.srcport	udp.dstport	udp.length	udp.checksum	eth.padding
21	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a794	0	1	0	0	52	6	0x0000863c	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	22680	0x0000c35a	0							
22	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000da91	0	1	0	0	128	6	0x00000253	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00004624	0		6e6b206d652c2720627574207468652077697365206c6974746c650d0a416c69636520776173206e6f7420676f696e6720746f20646f205448415420696e20612068757272792e2020604e6f2c2049276c6c206c6f6f6b0d0a66697273742c272073686520736169642c2060616e642073656520776865746865722069742773206d61726b65642022706f69736f6e22206f72206e6f74273b0d0a666f7220736865206861642072656164207365766572616c206e696365206c6974746c6520686973746f726965732061626f7574206368696c6472656e2077686f0d0a68616420676f74206275726e742c20616e6420656174656e2075702062792077696c642062656173747320616e64206f7468657220756e706c656173616e740d0a7468696e67732c20616c6c2062656361757365207468657920574f554c44206e6f742072656d656d626572207468652073696d706c652072756c65730d0a746865697220667269656e64732068616420746175676874207468656d3a2020737563682061732c20746861742061207265642d686f7420706f6b65720d0a77696c6c206275726e20796f7520696620796f7520686f6c6420697420746f6f206c6f6e673b20616e64207468617420696620796f752063757420796f75720d0a66696e676572205645525920646565706c7920776974682061206b6e6966652c20697420757375616c6c7920626c656564733b20616e6420736865206861640d0a6e6576657220666f72676f7474656e20746861742c20696620796f75206472696e6b206d7563682066726f6d206120626f74746c65206d61726b65640d0a60706f69736f6e2c2720697420697320616c6d6f7374206365727461696e20746f206469736167726565207769746820796f752c20736f6f6e6572206f720d0a6c617465722e0d0a0d0a2020486f77657665722c207468697320626f74746c6520776173204e4f54206d61726b65642060706f69736f6e2c2720736f20416c6963652076656e74757265640d0a746f2074617374652069742c20616e642066696e64696e672069742076657279206e6963652c20286974206861642c20696e20666163742c206120736f72740d0a6f66206d6978656420666c61766f7572206f66206368657272792d746172742c20637573746172642c2070696e652d6170706c652c20726f6173740d0a7475726b65792c20746f666665652c20616e6420686f7420627574746572656420746f6173742c2920736865207665727920736f6f6e2066696e69736865640d0a6974206f66662e0d0a0d0a20202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a0d0a0d0a2020202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a0d0a0d0a20202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a0d0a0d0a20206057686174206120637572696f7573206665656c696e672127207361696420416c6963653b206049206d757374206265207368757474696e672075700d0a6c696b6520612074656c6573636f70652e270d0a0d0a2020416e6420736f2069742077617320696e646565643a202073686520776173206e6f77206f6e6c792074656e20696e636865732068696768					
23	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000da92	0	1	0	0	128	6	0x00000252	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000f21e	0		2c20616e640d0a686572206661636520627269676874656e6564207570206174207468652074686f7567687420746861742073686520776173206e6f77207468652072696768740d0a73697a6520666f7220676f696e67207468726f75676820746865206c6974746c6520646f6f7220696e746f2074686174206c6f76656c792067617264656e2e0d0a46697273742c20686f77657665722c207368652077616974656420666f72206120666577206d696e7574657320746f2073656520696620736865207761730d0a676f696e6720746f20736872696e6b20616e7920667572746865723a20207368652066656c742061206c6974746c65206e6572766f75732061626f75740d0a746869733b2060666f72206974206d6967687420656e642c20796f75206b6e6f772c27207361696420416c69636520746f2068657273656c662c2060696e206d790d0a676f696e67206f757420616c746f6765746865722c206c696b6520612063616e646c652e20204920776f6e646572207768617420492073686f756c642062650d0a6c696b65207468656e3f272020416e642073686520747269656420746f2066616e637920776861742074686520666c616d65206f6620612063616e646c652069730d0a6c696b65206166746572207468652063616e646c6520697320626c6f776e206f75742c20666f722073686520636f756c64206e6f742072656d656d6265720d0a6576657220686176696e67207365656e20737563682061207468696e672e0d0a0d0a202041667465722061207768696c652c2066696e64696e672074686174206e6f7468696e67206d6f72652068617070656e65642c2073686520646563696465640d0a6f6e20676f696e6720696e746f207468652067617264656e206174206f6e63653b206275742c20616c617320666f7220706f6f7220416c696365210d0a7768656e2073686520676f7420746f2074686520646f6f722c2073686520666f756e64207368652068616420666f72676f7474656e207468650d0a6c6974746c6520676f6c64656e206b65792c20616e64207768656e207368652077656e74206261636b20746f20746865207461626c6520666f722069742c0d0a73686520666f756e642073686520636f756c64206e6f7420706f737369626c792072656163682069743a202073686520636f756c64207365652069740d0a717569746520706c61696e6c79207468726f7567682074686520676c6173732c20616e642073686520747269656420686572206265737420746f20636c696d620d0a7570206f6e65206f6620746865206c656773206f6620746865207461626c652c206275742069742077617320746f6f20736c6970706572793b0d0a616e64207768656e20736865206861642074697265642068657273656c66206f7574207769746820747279696e672c0d0a74686520706f6f72206c6974746c65207468696e672073617420646f776e20616e642063726965642e0d0a0d0a202060436f6d652c2074686572652773206e6f2075736520696e20637279696e67206c696b6520746861742127207361696420416c69636520746f0d0a68657273656c662c207261746865722073686172706c793b2060492061647669736520796f7520746f206c65617665206f66662074686973206d696e75746521270d0a5368652067656e6572616c6c7920676176652068657273656c66207665727920676f6f64206164					
24	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000da93	0	1	0	0	128	6	0x00000251	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000b46c	0		766963652c202874686f7567682073686520766572790d0a73656c646f6d20666f6c6c6f776564206974292c20616e6420736f6d6574696d6573207368652073636f6c6465642068657273656c6620736f0d0a7365766572656c7920617320746f206272696e6720746561727320696e746f2068657220657965733b20616e64206f6e6365207368652072656d656d62657265640d0a747279696e6720746f20626f7820686572206f776e206561727320666f7220686176696e6720636865617465642068657273656c6620696e20612067616d650d0a6f662063726f71756574207368652077617320706c6179696e6720616761696e73742068657273656c662c20666f72207468697320637572696f75730d0a6368696c6420776173207665727920666f6e64206f662070726574656e64696e6720746f2062652074776f2070656f706c652e2020604275742069742773206e6f0d0a757365206e6f772c272074686f7567687420706f6f7220416c6963652c2060746f2070726574656e6420746f2062652074776f2070656f706c652120205768792c0d0a7468657265277320686172646c7920656e6f756768206f66206d65206c65667420746f206d616b65204f4e45207265737065637461626c650d0a706572736f6e21270d0a0d0a2020536f6f6e20686572206579652066656c6c206f6e2061206c6974746c6520676c61737320626f78207468617420776173206c79696e6720756e6465720d0a746865207461626c653a2020736865206f70656e65642069742c20616e6420666f756e6420696e2069742061207665727920736d616c6c2063616b652c206f6e0d0a77686963682074686520776f7264732060454154204d452720776572652062656175746966756c6c79206d61726b656420696e2063757272616e74732e0d0a6057656c6c2c2049276c6c206561742069742c27207361696420416c6963652c2060616e64206966206974206d616b6573206d652067726f77206c61726765722c0d0a492063616e20726561636820746865206b65793b20616e64206966206974206d616b6573206d652067726f7720736d616c6c65722c20492063616e2063726565700d0a756e6465722074686520646f6f723b20736f20656974686572207761792049276c6c2067657420696e746f207468652067617264656e2c20616e6420490d0a646f6e277420636172652077686963682068617070656e7321270d0a0d0a2020536865206174652061206c6974746c65206269742c20616e64207361696420616e78696f75736c7920746f2068657273656c662c206057686963680d0a7761793f20205768696368207761793f272c20686f6c64696e67206865722068616e64206f6e2074686520746f70206f6620686572206865616420746f0d0a6665656c20776869636820776179206974207761732067726f77696e672c20616e6420736865207761732071756974652073757270726973656420746f0d0a66696e642074686174207368652072656d61696e6564207468652073616d652073697a653a2020746f20626520737572652c20746869732067656e6572616c6c790d0a68617070656e73207768656e206f6e6520656174732063616b652c2062757420416c6963652068616420676f7420736f206d75636820696e746f207468650d0a776179206f6620657870656374696e67206e6f7468696e6720627574206f75742d6f662d746865					
25	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000da94	0	1	0	0	128	6	0x00000250	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000d2fb	0		2d776179207468696e677320746f2068617070656e2c0d0a74686174206974207365656d65642071756974652064756c6c20616e642073747570696420666f72206c69666520746f20676f206f6e20696e207468650d0a636f6d6d6f6e207761792e0d0a0d0a2020536f207368652073657420746f20776f726b2c20616e64207665727920736f6f6e2066696e6973686564206f6666207468652063616b652e0d0a0d0a20202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a0d0a0d0a2020202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a0d0a0d0a20202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a202020202020202a0d0a0d0a0d0a0d0a0d0a202020202020202020202020202020202020202020202020202020434841505445522049490d0a0d0a20202020202020202020202020202020202020202020202054686520506f6f6c206f662054656172730d0a0d0a0d0a202060437572696f7573657220616e6420637572696f75736572212720637269656420416c69636520287368652077617320736f206d7563680d0a7375727072697365642c207468617420666f7220746865206d6f6d656e742073686520717569746520666f72676f7420686f7720746f20737065616b20676f6f640d0a456e676c697368293b20606e6f772049276d206f70656e696e67206f7574206c696b6520746865206c6172676573742074656c6573636f706520746861740d0a6576657220776173212020476f6f642d6279652c206665657421272028666f72207768656e20736865206c6f6f6b656420646f776e206174206865720d0a666565742c2074686579207365656d656420746f20626520616c6d6f7374206f7574206f662073696768742c207468657920776572652067657474696e6720736f0d0a666172206f6666292e2020604f682c206d7920706f6f72206c6974746c6520666565742c204920776f6e6465722077686f2077696c6c20707574206f6e0d0a796f75722073686f657320616e642073746f636b696e677320666f7220796f75206e6f772c2064656172733f202049276d2073757265205f495f207368616e27740d0a62652061626c6521202049207368616c6c2062652061206772656174206465616c20746f6f20666172206f666620746f2074726f75626c65206d7973656c660d0a61626f757420796f753a2020796f75206d757374206d616e6167652074686520626573742077617920796f752063616e3b202d2d6275742049206d7573742062650d0a6b696e6420746f207468656d2c272074686f7567687420416c6963652c20606f722070657268617073207468657920776f6e27742077616c6b207468650d0a77617920492077616e7420746f20676f2120204c6574206d65207365653a202049276c6c2067697665207468656d2061206e65772070616972206f660d0a626f6f7473206576657279204368726973746d61732e270d0a0d0a2020416e64207368652077656e74206f6e20706c616e6e696e6720746f2068657273656c6620686f772073686520776f756c64206d616e6167652069742e0d0a6054686579206d75737420676f2062792074686520636172726965722c272073686520					
26	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000da95	0	1	0	0	128	6	0x0000024f	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000c64d	0		74686f756768743b2060616e6420686f772066756e6e79206974276c6c0d0a7365656d2c2073656e64696e672070726573656e747320746f206f6e652773206f776e2066656574212020416e6420686f77206f6464207468650d0a646972656374696f6e732077696c6c206c6f6f6b210d0a0d0a202020202020202020202020414c494345275320524947485420464f4f542c204553512e0d0a202020202020202020202020202020204845415254485255472c0d0a20202020202020202020202020202020202020204e454152205448452046454e4445522c0d0a202020202020202020202020202020202020202020202020285749544820414c4943452753204c4f5645292e0d0a0d0a4f6820646561722c2077686174206e6f6e73656e73652049276d2074616c6b696e6721270d0a0d0a20204a757374207468656e2068657220686561642073747275636b20616761696e73742074686520726f6f66206f66207468652068616c6c3a2020696e0d0a666163742073686520776173206e6f77206d6f7265207468616e206e696e65206665657420686967682c20616e6420736865206174206f6e636520746f6f6b0d0a757020746865206c6974746c6520676f6c64656e206b657920616e642068757272696564206f666620746f207468652067617264656e20646f6f722e0d0a0d0a2020506f6f7220416c696365212020497420776173206173206d7563682061732073686520636f756c6420646f2c206c79696e6720646f776e206f6e206f6e650d0a736964652c20746f206c6f6f6b207468726f75676820696e746f207468652067617264656e2077697468206f6e65206579653b2062757420746f206765740d0a7468726f75676820776173206d6f726520686f70656c657373207468616e20657665723a20207368652073617420646f776e20616e6420626567616e20746f0d0a63727920616761696e2e0d0a0d0a202060596f75206f7567687420746f20626520617368616d6564206f6620796f757273656c662c27207361696420416c6963652c2060612067726561740d0a6769726c206c696b6520796f752c272028736865206d696768742077656c6c207361792074686973292c2060746f20676f206f6e20637279696e6720696e0d0a746869732077617921202053746f702074686973206d6f6d656e742c20492074656c6c20796f7521272020427574207368652077656e74206f6e20616c6c0d0a7468652073616d652c207368656464696e672067616c6c6f6e73206f662074656172732c20756e74696c207468657265207761732061206c6172676520706f6f6c0d0a616c6c20726f756e64206865722c2061626f757420666f757220696e63686573206465657020616e64207265616368696e672068616c6620646f776e207468650d0a68616c6c2e0d0a0d0a2020416674657220612074696d65207368652068656172642061206c6974746c6520706174746572696e67206f66206665657420696e207468650d0a64697374616e63652c20616e64207368652068617374696c7920647269656420686572206579657320746f2073656520776861742077617320636f6d696e672e0d0a49742077617320746865205768697465205261626269742072657475726e696e672c2073706c656e6469646c7920647265737365642c207769746820610d0a70616972206f66207768697465206b696420676c6f76657320696e206f					
27	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000da96	0	1	0	0	128	6	0x0000024e	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00001c71	0		6e652068616e6420616e642061206c617267652066616e20696e207468650d0a6f746865723a202068652063616d652074726f7474696e6720616c6f6e6720696e20612067726561742068757272792c206d7574746572696e6720746f0d0a68696d73656c662061732068652063616d652c20604f68212074686520447563686573732c20746865204475636865737321204f682120776f6e2774207368650d0a6265207361766167652069662049277665206b657074206865722077616974696e6721272020416c6963652066656c7420736f206465737065726174650d0a74686174207368652077617320726561647920746f2061736b2068656c70206f6620616e79206f6e653b20736f2c207768656e20746865205261626269740d0a63616d65206e656172206865722c2073686520626567616e2c20696e2061206c6f772c2074696d696420766f6963652c2060496620796f7520706c656173652c0d0a7369722d2d2720205468652052616262697420737461727465642076696f6c656e746c792c2064726f7070656420746865207768697465206b69640d0a676c6f76657320616e64207468652066616e2c20616e6420736b757272696564206177617920696e746f20746865206461726b6e65737320617320686172640d0a617320686520636f756c6420676f2e0d0a0d0a2020416c69636520746f6f6b207570207468652066616e20616e6420676c6f7665732c20616e642c206173207468652068616c6c2077617320766572790d0a686f742c20736865206b6570742066616e6e696e672068657273656c6620616c6c207468652074696d65207368652077656e74206f6e2074616c6b696e673a0d0a60446561722c2064656172212020486f772071756565722065766572797468696e6720697320746f2d646179212020416e64207965737465726461790d0a7468696e67732077656e74206f6e206a75737420617320757375616c2e20204920776f6e6465722069662049277665206265656e206368616e67656420696e0d0a746865206e696768743f20204c6574206d65207468696e6b3a20207761732049207468652073616d65207768656e204920676f7420757020746869730d0a6d6f726e696e673f20204920616c6d6f7374207468696e6b20492063616e2072656d656d626572206665656c696e672061206c6974746c650d0a646966666572656e742e20204275742069662049276d206e6f74207468652073616d652c20746865206e657874207175657374696f6e2069732c2057686f20696e0d0a74686520776f726c6420616d20493f202041682c20544841542753207468652067726561742070757a7a6c6521272020416e642073686520626567616e0d0a7468696e6b696e67206f76657220616c6c20746865206368696c6472656e20736865206b6e657720746861742077657265206f66207468652073616d65206167650d0a61732068657273656c662c20746f207365652069662073686520636f756c642068617665206265656e206368616e67656420666f7220616e79206f660d0a7468656d2e0d0a0d0a20206049276d20737572652049276d206e6f74204164612c272073686520736169642c2060666f7220686572206861697220676f657320696e20737563680d0a6c6f6e672072696e676c6574732c20616e64206d696e6520646f65736e277420676f20696e2072696e676c65747320617420616c6c3b					
28	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	672	0x0000da97	0	1	0	0	128	6	0x000004c1	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	1	0	0	0	65535	0x0000d246	0		20616e642049276d0d0a7375726520492063616e2774206265204d6162656c2c20666f722049206b6e6f7720616c6c20736f727473206f66207468696e67732c20616e64207368652c0d0a6f682120736865206b6e6f7773207375636820612076657279206c6974746c65212020426573696465732c205348452753207368652c20616e642049276d20492c0d0a616e642d2d6f6820646561722c20686f772070757a7a6c696e6720697420616c6c20697321202049276c6c207472792069662049206b6e6f7720616c6c207468650d0a7468696e67732049207573656420746f206b6e6f772e20204c6574206d65207365653a2020666f75722074696d65732066697665206973207477656c76652c0d0a616e6420666f75722074696d65732073697820697320746869727465656e2c20616e6420666f75722074696d657320736576656e2069732d2d6f682064656172210d0a49207368616c6c206e657665722067657420746f207477656e747920617420746861742072617465212020486f77657665722c207468650d0a4d756c7469706c69636174696f6e205461626c6520646f65736e2774207369676e6966793a20206c65742773207472792047656f6772617068792e0d0a4c6f6e646f6e20697320746865206361706974616c206f662050617269732c20616e6420506172697320697320746865206361706974616c206f6620526f6d652c0d0a616e6420526f6d652d2d6e6f2c2054484154275320616c6c2077726f6e672c2049276d206365727461696e21202049206d7573742068617665206265656e0d0a6368616e67656420666f72204d6162656c21202049276c6c2074727920616e64207361792022486f7720					
29	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a795	0	1	0	0	52	6	0x0000863b	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	25200	0x0000b496	0							
30	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a796	0	1	0	0	52	6	0x0000863a	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	27720	0x0000a5d2	0							
31	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a797	0	1	0	0	52	6	0x00008639	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	30240	0x0000970e	0							
32	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a798	0	1	0	0	52	6	0x00008638	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000884a	0							
33	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a799	0	1	0	0	52	6	0x00008637	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000835e	0							
34	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a79a	0	1	0	0	52	6	0x00008636	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00007e72	0							
35	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a79b	0	1	0	0	52	6	0x00008635	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00007bfa	0							
36	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000da9b	0	1	0	0	128	6	0x00000249	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000eeb6	0		646f746820746865206c6974746c652d2d22270d0a616e64207368652063726f73736564206865722068616e6473206f6e20686572206c617020617320696620736865207765726520736179696e67206c6573736f6e732c0d0a616e6420626567616e20746f207265706561742069742c206275742068657220766f69636520736f756e64656420686f6172736520616e640d0a737472616e67652c20616e642074686520776f72647320646964206e6f7420636f6d65207468652073616d652061732074686579207573656420746f20646f3a2d2d0d0a0d0a20202020202020202020202060486f7720646f746820746865206c6974746c652063726f636f64696c650d0a2020202020202020202020202020496d70726f766520686973207368696e696e67207461696c2c0d0a202020202020202020202020416e6420706f75722074686520776174657273206f6620746865204e696c650d0a20202020202020202020202020204f6e20657665727920676f6c64656e207363616c65210d0a0d0a20202020202020202020202060486f7720636865657266756c6c79206865207365656d7320746f206772696e2c0d0a2020202020202020202020202020486f77206e6561746c79207370726561642068697320636c6177732c0d0a202020202020202020202020416e642077656c636f6d65206c6974746c652066697368657320696e0d0a2020202020202020202020202020576974682067656e746c7920736d696c696e67206a61777321270d0a0d0a20206049276d20737572652074686f736520617265206e6f742074686520726967687420776f7264732c27207361696420706f6f7220416c6963652c20616e640d0a68657220657965732066696c6c6564207769746820746561727320616761696e206173207368652077656e74206f6e2c206049206d757374206265204d6162656c0d0a616674657220616c6c2c20616e642049207368616c6c206861766520746f20676f20616e64206c69766520696e207468617420706f6b79206c6974746c650d0a686f7573652c20616e642068617665206e65787420746f206e6f20746f797320746f20706c617920776974682c20616e64206f6821206576657220736f0d0a6d616e79206c6573736f6e7320746f206c6561726e2120204e6f2c2049277665206d616465207570206d79206d696e642061626f75742069743b2069662049276d0d0a4d6162656c2c2049276c6c207374617920646f776e20686572652120204974276c6c206265206e6f207573652074686569722070757474696e672074686569720d0a686561647320646f776e20616e6420736179696e672022436f6d6520757020616761696e2c20646561722122202049207368616c6c206f6e6c79206c6f6f6b0d0a757020616e6420736179202257686f20616d2049207468656e3f202054656c6c206d6520746861742066697273742c20616e64207468656e2c20696620490d0a6c696b65206265696e67207468617420706572736f6e2c2049276c6c20636f6d652075703a20206966206e6f742c2049276c6c207374617920646f776e0d0a686572652074696c6c2049276d20736f6d65626f647920656c7365222d2d6275742c206f682064656172212720637269656420416c6963652c207769746820610d0a73756464656e206275727374206f662074656172732c20604920646f2077697368207468657920574f554c44					
37	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000da9c	0	1	0	0	128	6	0x00000248	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00007933	0		207075742074686569722068656164730d0a646f776e2120204920616d20736f2056455259207469726564206f66206265696e6720616c6c20616c6f6e65206865726521270d0a0d0a20204173207368652073616964207468697320736865206c6f6f6b656420646f776e206174206865722068616e64732c20616e64207761730d0a73757270726973656420746f207365652074686174207368652068616420707574206f6e206f6e65206f6620746865205261626269742773206c6974746c650d0a7768697465206b696420676c6f766573207768696c6520736865207761732074616c6b696e672e202060486f772043414e2049206861766520646f6e650d0a746861743f27207368652074686f756768742e20206049206d7573742062652067726f77696e6720736d616c6c20616761696e2e27202053686520676f742075700d0a616e642077656e7420746f20746865207461626c6520746f206d6561737572652068657273656c662062792069742c20616e6420666f756e6420746861742c0d0a6173206e6561726c792061732073686520636f756c642067756573732c2073686520776173206e6f772061626f75742074776f206665657420686967682c0d0a616e642077617320676f696e67206f6e20736872696e6b696e672072617069646c793a202073686520736f6f6e20666f756e64206f75742074686174207468650d0a6361757365206f66207468697320776173207468652066616e207368652077617320686f6c64696e672c20616e64207368652064726f707065642069740d0a68617374696c792c206a75737420696e2074696d6520746f2061766f696420736872696e6b696e67206177617920616c746f6765746865722e0d0a0d0a6054686174205741532061206e6172726f77206573636170652127207361696420416c6963652c206120676f6f64206465616c20667269676874656e65642061740d0a7468652073756464656e206368616e67652c20627574207665727920676c616420746f2066696e642068657273656c66207374696c6c20696e0d0a6578697374656e63653b2060616e64206e6f7720666f72207468652067617264656e212720616e64207368652072616e207769746820616c6c2073706565640d0a6261636b20746f20746865206c6974746c6520646f6f723a20206275742c20616c61732120746865206c6974746c6520646f6f722077617320736875740d0a616761696e2c20616e6420746865206c6974746c6520676f6c64656e206b657920776173206c79696e67206f6e2074686520676c617373207461626c652061730d0a6265666f72652c2060616e64207468696e67732061726520776f727365207468616e20657665722c272074686f756768742074686520706f6f72206368696c642c0d0a60666f722049206e657665722077617320736f20736d616c6c2061732074686973206265666f72652c206e65766572212020416e642049206465636c6172650d0a6974277320746f6f206261642c207468617420697420697321270d0a0d0a2020417320736865207361696420746865736520776f7264732068657220666f6f7420736c69707065642c20616e6420696e20616e6f746865720d0a6d6f6d656e742c2073706c61736821207368652077617320757020746f20686572206368696e20696e2073616c742077617465722e20204865722066697273740d0a69646561207761					
